Country, Year,Week,Received/ collected,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (Total),B (Yamagata lineage),B (Victoria lineage),B (lineage not determined),B (Total),Total number of influenza positive viruses,ILI activity
China,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,2,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,3,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,4,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,5,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,6,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,7,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,8,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,9,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,10,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,11,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,12,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,13,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,14,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,15,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,16,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,17,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,18,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,19,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,20,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,21,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,22,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,23,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,24,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,25,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,26,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,27,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,28,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,29,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,30,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,31,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,32,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,33,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,34,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,35,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,36,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,37,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,38,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,39,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,40,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,41,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,42,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,43,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,44,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,45,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,46,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,47,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,48,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,49,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,50,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,51,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1995,52,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,2,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,3,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,4,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,5,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,6,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,7,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,8,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,9,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,10,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,11,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,12,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,13,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,14,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,15,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,16,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,17,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,18,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,19,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,20,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,21,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,22,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,23,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,24,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,25,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,26,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,27,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,28,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,29,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,30,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,31,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,32,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,33,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,34,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,35,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,36,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,37,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,38,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,39,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,40,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,41,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,42,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,43,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,44,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,45,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,46,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,47,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,48,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,49,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,50,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,51,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1996,52,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1997,1,,,,1,,,1,,,5,5,6,No Report
China,1997,2,,,,1,,,1,,,1,1,2,No Report
China,1997,3,,,,5,,,5,,,6,6,11,No Report
China,1997,4,,,,2,,,2,,,9,9,11,No Report
China,1997,5,,,,1,,,1,,,21,21,22,No Report
China,1997,6,,,,3,,,3,,,15,15,18,No Report
China,1997,7,,,,3,,,3,,,22,22,25,No Report
China,1997,8,,,,3,,,3,,,13,13,16,No Report
China,1997,9,,,,7,,,7,,,10,10,17,No Report
China,1997,10,,,,6,,,6,,,11,11,17,No Report
China,1997,11,,,,5,,,5,,,12,12,17,No Report
China,1997,12,,,,11,,,11,,,17,17,28,No Report
China,1997,13,,,,5,,,5,,,10,10,15,No Report
China,1997,14,,,,10,,,10,,,6,6,16,No Report
China,1997,15,,,,5,,,5,,,3,3,8,No Report
China,1997,16,,,,10,,,10,,,,,10,No Report
China,1997,17,,,,11,,,11,,,4,4,15,No Report
China,1997,18,,,,10,,,10,,,2,2,12,No Report
China,1997,19,,,,11,,,11,,,1,1,12,No Report
China,1997,20,,,,19,,,19,,,,,19,No Report
China,1997,21,,,,25,,,25,,,,,25,No Report
China,1997,22,,,,29,,,29,,,1,1,30,No Report
China,1997,23,,1,,45,,,46,,,,,46,Local Outbreak
China,1997,24,,,,12,,,12,,,,,12,No Report
China,1997,25,,,,30,,,30,,,,,30,Local Outbreak
China,1997,26,,,,34,,,34,,,,,34,No Report
China,1997,27,,,,22,,1,23,,,,,23,No Report
China,1997,28,,,,23,,,23,,,,,23,No Report
China,1997,29,,,,16,,3,19,,,,,19,No Report
China,1997,30,,,,21,,2,23,,,1,1,24,No Report
China,1997,31,,9,,17,,,26,,,,,26,No Report
China,1997,32,,3,,6,,,9,,,3,3,12,No Report
China,1997,33,,3,,3,,,6,,,1,1,7,No Report
China,1997,34,,2,,2,,,4,,,,,4,No Report
China,1997,35,,2,,,,,2,,,,,2,No Report
China,1997,36,,1,,2,,,3,,,2,2,5,No Report
China,1997,37,,1,,,,,1,,,1,1,2,No Report
China,1997,38,,,,,,,,,,4,4,4,No Report
China,1997,39,,,,,,,,,,1,1,1,No Report
China,1997,40,,,,1,,,1,,,,,1,No Report
China,1997,41,,,,,,,,,,1,1,1,No Report
China,1997,42,,,,,,,,,,1,1,1,No Report
China,1997,43,,1,,,,,1,,,1,1,2,No Report
China,1997,44,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1997,45,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1997,46,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1997,47,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1997,48,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1997,49,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1997,50,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
China,1997,51,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
China,1997,52,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
China,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,2,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,3,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,4,0,0,0,0,0,0,0,0,0,0,0,0,Local Outbreak
China,1998,5,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,6,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,7,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,8,0,0,0,0,0,0,0,0,0,0,0,0,Local Outbreak
China,1998,9,0,0,0,0,0,0,0,0,0,0,0,0,Local Outbreak
China,1998,10,0,0,0,0,0,0,0,0,0,0,0,0,Local Outbreak
China,1998,11,0,0,0,0,0,0,0,0,0,0,0,0,Local Outbreak
China,1998,12,0,0,0,0,0,0,0,0,0,0,0,0,Local Outbreak
China,1998,13,0,0,0,0,0,0,0,0,0,0,0,0,Local Outbreak
China,1998,14,0,0,0,0,0,0,0,0,0,0,0,0,Local Outbreak
China,1998,15,0,0,0,0,0,0,0,0,0,0,0,0,Local Outbreak
China,1998,16,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
China,1998,17,0,0,0,0,0,0,0,0,0,0,0,0,Local Outbreak
China,1998,18,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,19,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,20,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,21,0,0,0,0,0,0,0,0,0,0,0,0,Local Outbreak
China,1998,22,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,23,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,24,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,25,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,26,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,27,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,28,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,29,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,30,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,31,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,32,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,33,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,34,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,35,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,36,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,37,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,38,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,39,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,40,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,41,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,42,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,43,,0,,5,,,5,,,4,4,9,Sporadic
China,1998,44,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,45,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,46,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,47,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,48,,1,,6,,,7,,,2,2,9,Sporadic
China,1998,49,0,0,0,0,0,0,0,0,0,0,0,0,Local Outbreak
China,1998,50,0,0,0,0,0,0,0,0,0,0,0,0,Regional Outbreak
China,1998,51,,0,,24,,,24,,,3,3,27,Sporadic
China,1998,52,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1998,53,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,2,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,3,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,4,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,5,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,6,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,7,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,8,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,9,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,10,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,11,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,12,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,13,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,14,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,15,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,16,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,17,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,18,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,19,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,20,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,21,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,22,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,23,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,24,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,25,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,26,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,27,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,28,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,29,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,30,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,31,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,32,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,33,,0,,212,,,212,,,39,39,251,Sporadic
China,1999,34,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,35,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,36,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,37,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,38,,0,,73,,,73,,,58,58,131,Sporadic
China,1999,39,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,40,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,41,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,42,,0,,18,,,18,,,24,24,42,Sporadic
China,1999,43,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,44,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,45,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,46,,0,,15,,,15,,,17,17,32,Sporadic
China,1999,47,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,48,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,49,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,1999,50,,0,,13,,,13,,,10,10,23,Sporadic
China,1999,51,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
China,1999,52,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,2,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,3,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,4,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,5,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,6,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,7,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,8,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,9,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,10,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,11,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,12,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,13,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,14,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,15,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,16,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,17,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,18,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,19,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,20,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,21,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,22,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,23,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,24,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,25,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,26,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,27,,0,,45,,0,45,,,2,2,47,Sporadic
China,2000,28,,1,,37,,2,40,,,,,40,Sporadic
China,2000,29,,0,,17,,2,19,,,2,2,21,Sporadic
China,2000,30,,5,,31,,2,38,,,2,2,40,Sporadic
China,2000,31,,5,,23,,3,31,,,1,1,32,Sporadic
China,2000,32,,4,,27,,2,33,,,1,1,34,Sporadic
China,2000,33,,19,,39,,3,61,,,2,2,63,Sporadic
China,2000,34,,18,,27,,1,46,,,1,1,47,Sporadic
China,2000,35,,10,,8,,1,19,,,4,4,23,Sporadic
China,2000,36,,13,,18,,1,32,,,3,3,35,No Report
China,2000,37,,2,,2,,5,9,,,3,3,12,No Report
China,2000,38,,7,,7,,2,16,,,2,2,18,Sporadic
China,2000,39,,1,,1,,0,2,,,3,3,5,Sporadic
China,2000,40,,1,,,,,1,,,,,1,No Report
China,2000,41,,0,,0,,0,0,,,2,2,2,Sporadic
China,2000,42,,0,,1,,0,1,,,4,4,5,Sporadic
China,2000,43,,0,,0,,2,2,,,6,6,8,Sporadic
China,2000,44,,2,,0,,1,3,,,5,5,8,Sporadic
China,2000,45,,1,,1,,2,4,,,5,5,9,Sporadic
China,2000,46,,2,,0,,2,4,,,3,3,7,Sporadic
China,2000,47,,1,,0,,0,1,,,5,5,6,Sporadic
China,2000,48,,0,,0,,1,1,,,5,5,6,Sporadic
China,2000,49,,0,,1,,1,2,,,8,8,10,Sporadic
China,2000,50,,1,,,,,1,,,,,1,Sporadic
China,2000,51,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2000,52,,2,,0,,1,3,,,2,2,5,Sporadic
China,2001,1,,6,,1,,4,11,,,10,10,21,Local Outbreak
China,2001,2,,25,,1,,0,26,,,19,19,45,Sporadic
China,2001,3,,5,,1,,0,6,,,7,7,13,Sporadic
China,2001,4,,3,,1,,0,4,,,5,5,9,Sporadic
China,2001,5,,8,,4,,5,17,,,22,22,39,Sporadic
China,2001,6,,10,,4,,2,16,,,24,24,40,Sporadic
China,2001,7,,10,,7,,1,18,,,36,36,54,Sporadic
China,2001,8,,29,,2,,1,32,,,30,30,62,Local Outbreak
China,2001,9,,31,,0,,0,31,,,36,36,67,No Report
China,2001,10,,43,,0,,0,43,,,36,36,79,Sporadic
China,2001,11,,29,,8,,6,43,,,47,47,90,Local Outbreak
China,2001,12,,35,,2,,3,40,,,28,28,68,Sporadic
China,2001,13,,42,,5,,0,47,,,19,19,66,Sporadic
China,2001,14,,28,,1,,1,30,,,22,22,52,Sporadic
China,2001,15,,19,,3,,5,27,,,32,32,59,Sporadic
China,2001,16,,53,,10,,2,65,,,24,24,89,Sporadic
China,2001,17,,17,,3,,2,22,,,8,8,30,Sporadic
China,2001,18,,67,,12,,2,81,,,21,21,102,Sporadic
China,2001,19,,28,,3,,6,37,,,25,25,62,Sporadic
China,2001,20,,61,,8,,4,73,,,25,25,98,Sporadic
China,2001,21,,56,,7,,4,67,,,22,22,89,Sporadic
China,2001,22,,60,,4,,3,67,,,23,23,90,Sporadic
China,2001,23,,39,,3,,0,42,,,8,8,50,Sporadic
China,2001,24,,51,,3,,5,59,,,14,14,73,Sporadic
China,2001,25,,51,,2,,3,56,,,15,15,71,Sporadic
China,2001,26,,26,,1,,2,29,,,10,10,39,Sporadic
China,2001,27,,65,,2,,3,70,,,27,27,97,Sporadic
China,2001,28,,39,,2,,1,42,,,6,6,48,Sporadic
China,2001,29,,40,,4,,1,45,,,17,17,62,Sporadic
China,2001,30,,39,,7,,1,47,,,21,21,68,Sporadic
China,2001,31,,45,,9,,0,54,,,20,20,74,Sporadic
China,2001,32,,39,,3,,4,46,,,17,17,63,Sporadic
China,2001,33,,18,,4,,4,26,,,20,20,46,Sporadic
China,2001,34,,21,,3,,2,26,,,19,19,45,Sporadic
China,2001,35,,9,,1,,3,13,,,6,6,19,Sporadic
China,2001,36,,7,,1,,2,10,,,6,6,16,Sporadic
China,2001,37,,9,,1,,2,12,,,9,9,21,Sporadic
China,2001,38,,6,,0,,3,9,,,2,2,11,Sporadic
China,2001,39,,3,,0,,0,3,,,2,2,5,Sporadic
China,2001,40,,2,,2,,3,7,,,,,7,Sporadic
China,2001,41,,0,,0,,2,2,,,3,3,5,Sporadic
China,2001,42,,0,,0,,0,0,,,,,0,Sporadic
China,2001,43,,0,,0,,1,1,,,,,1,Sporadic
China,2001,44,,1,,0,,0,1,,,1,1,2,Sporadic
China,2001,45,,0,,1,,0,1,,,,,1,Sporadic
China,2001,46,,0,,2,,2,4,,,,,4,Sporadic
China,2001,47,,0,,1,,4,5,,,1,1,6,Sporadic
China,2001,48,,1,,1,,0,2,,,2,2,4,Sporadic
China,2001,49,,2,,1,,5,8,,,1,1,9,Sporadic
China,2001,50,,0,,2,,3,5,,,,,5,Sporadic
China,2001,51,,1,,7,,1,9,,,1,1,10,Sporadic
China,2001,52,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2002,1,,3,,10,,0,13,,,2,2,15,Sporadic
China,2002,2,,3,,12,,3,18,,,7,7,25,Sporadic
China,2002,3,,3,,27,,2,32,,,17,17,49,Sporadic
China,2002,4,,5,,31,,2,38,,,11,11,49,Sporadic
China,2002,5,,11,,98,,3,112,,,40,40,152,Sporadic
China,2002,6,0,0,0,0,0,0,0,0,0,0,0,0,No Report
China,2002,7,,4,,56,,4,64,,,42,42,106,Sporadic
China,2002,8,,8,,35,,3,46,,,18,18,64,Sporadic
China,2002,9,,9,,44,,1,54,,,17,17,71,Sporadic
China,2002,10,,4,,44,,2,50,,,14,14,64,Sporadic
China,2002,11,,9,,67,,5,81,,,17,17,98,Sporadic
China,2002,12,,4,,64,,1,69,,,13,13,82,Sporadic
China,2002,13,,2,,50,,2,54,,,17,17,71,Sporadic
China,2002,14,,1,,13,,5,19,,,13,13,32,Sporadic
China,2002,15,,2,,85,,4,91,,,6,6,97,Sporadic
China,2002,16,,5,,94,,1,100,,,4,4,104,Sporadic
China,2002,17,,2,,85,,1,88,,,6,6,94,Sporadic
China,2002,18,,0,,44,,8,52,,,,,52,Sporadic
China,2002,19,,0,,36,,2,38,,,2,2,40,Sporadic
China,2002,20,,1,,51,,1,53,,,1,1,54,Sporadic
China,2002,21,,0,,40,,2,42,,,2,2,44,Sporadic
China,2002,22,,0,,64,,1,65,,,1,1,66,Sporadic
China,2002,23,,0,,49,,7,56,,,1,1,57,Sporadic
China,2002,24,,0,,52,,7,59,,,1,1,60,Sporadic
China,2002,25,,0,,64,,3,67,,,1,1,68,Sporadic
China,2002,26,,0,,60,,0,60,,,,,60,Sporadic
China,2002,27,,0,,70,,5,75,,,1,1,76,Sporadic
China,2002,28,,0,,58,,5,63,,,,,63,Sporadic
China,2002,29,,0,,68,,3,71,,,,,71,Sporadic
China,2002,30,,0,,48,,13,61,,,2,2,63,Sporadic
China,2002,31,,1,,64,,8,73,,,1,1,74,Sporadic
China,2002,32,,0,,47,,4,51,,,2,2,53,Sporadic
China,2002,33,,0,,26,,4,30,,,,,30,Sporadic
China,2002,34,,0,,16,,3,19,,,,,19,Sporadic
China,2002,35,,0,,15,,5,20,,,3,3,23,Sporadic
China,2002,36,,1,,12,,3,16,,,3,3,19,Sporadic
China,2002,37,,0,,6,,5,11,,,4,4,15,Sporadic
China,2002,38,,0,,4,,5,9,,,4,4,13,Sporadic
China,2002,39,,0,,2,,2,4,,,6,6,10,Sporadic
China,2002,40,,0,,6,,0,6,,,2,2,8,Sporadic
China,2002,41,,0,,3,,0,3,,,5,5,8,Sporadic
China,2002,42,,0,,2,,1,3,,,5,5,8,Sporadic
China,2002,43,,0,,4,,0,4,,,2,2,6,Sporadic
China,2002,44,,0,,4,,0,4,,,3,3,7,Sporadic
China,2002,45,,0,,3,,5,8,,,2,2,10,Sporadic
China,2002,46,,0,,1,,2,3,,,3,3,6,Sporadic
China,2002,47,,0,,1,,0,1,,,9,9,10,Sporadic
China,2002,48,,0,,1,,1,2,,,4,4,6,Sporadic
China,2002,49,,0,,6,,1,7,,,17,17,24,Sporadic
China,2002,50,,0,,5,,0,5,,,11,11,16,Sporadic
China,2002,51,,0,,7,,0,7,,,19,19,26,Sporadic
China,2002,52,,0,,12,,3,15,,,18,18,33,Sporadic
