Country, Year,Week,Received/ collected,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (Total),B (Yamagata lineage),B (Victoria lineage),B (lineage not determined),B (Total),Total number of influenza positive viruses,ILI activity
United Kingdom of Great Britain and Northern Ireland,2005,15,,1,,7,,,8,5,1,2,8,16,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,16,,,,,,,,1,1,,2,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,17,,,,2,,,2,1,,,1,3,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,18,,,,8,,,8,1,,,1,9,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,19,,,,1,,,1,1,,,1,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,20,,,,2,,,2,2,1,,3,5,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,21,,,,,,,,1,,,1,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,22,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,23,,,,,,,,,,1,1,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,24,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,25,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,26,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,27,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,28,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,29,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,30,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,31,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,32,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,33,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,34,,,,,,,,,1,,1,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,35,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,36,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,37,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,38,,,,1,,,1,,,,,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,39,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,40,,0,,0,,0,0,,,,,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,41,,0,,0,,0,0,,,,,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,42,,0,,0,,0,0,,,,,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,43,,0,,0,,0,0,,,,,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,44,,0,,0,,0,0,,,,,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,45,,0,,1,,0,1,,,,,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,46,,0,,0,,0,0,,,,,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,47,,0,,0,,0,0,,,,,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,48,,0,,0,,0,0,,,,,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,49,,2,,0,,0,2,,,6,6,8,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,50,,0,,1,,0,1,,,2,2,3,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,51,,1,,1,,0,2,,,8,8,10,No Activity
United Kingdom of Great Britain and Northern Ireland,2005,52,,0,,0,,0,0,,,11,11,11,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,1,,1,,0,,0,1,,,6,6,7,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,2,,2,,1,,0,3,,,6,6,9,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,3,,3,,3,,0,6,,,15,15,21,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,4,,0,,2,,0,2,,,38,38,40,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,5,,0,,0,,0,0,,,40,40,40,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,6,,2,,2,,0,4,,,27,27,31,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,7,,10,,4,,0,14,,,90,90,104,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,8,,5,,5,,0,10,,,45,45,55,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,9,,4,,2,,0,6,,,53,53,59,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,10,,1,,2,,0,3,,,25,25,28,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,11,,3,,2,,0,5,,,17,17,22,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,12,,9,,15,,0,24,,,13,13,37,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,13,,10,,11,,0,21,,,2,2,23,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,14,,9,,10,,0,19,,,,,19,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,15,,9,,4,,0,13,,,,,13,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,16,,12,,0,,0,12,,,,,12,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,17,,18,,2,,0,20,,,,,20,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,18,,7,,0,,0,7,,,,,7,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,19,,3,,4,,0,7,,,,,7,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,20,,0,,0,,0,0,,,,,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,21,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,22,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,23,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,24,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,25,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,26,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,27,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,28,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,29,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,30,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,31,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,32,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,33,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,34,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,35,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,36,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2006,37,,0,,0,,0,0,,,,,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,38,,0,,0,,0,0,,,,,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,39,,0,,0,,0,0,,,,,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,40,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,41,,0,,0,,0,0,1,0,0,1,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,42,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,43,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,44,,1,,0,,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,45,,0,,1,,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,46,,0,,1,,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,47,,0,,1,,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,48,,0,,3,,0,3,0,0,0,0,3,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,49,,0,,2,,0,2,0,0,0,0,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,50,,1,,4,,0,5,0,0,0,0,5,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,51,,1,,6,,0,7,0,0,0,0,7,No Activity
United Kingdom of Great Britain and Northern Ireland,2006,52,,1,,8,,0,9,0,0,0,0,9,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,1,,5,,28,,0,33,0,0,0,0,33,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,2,,1,,46,,0,47,1,0,0,1,48,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,3,,0,,37,,0,37,0,0,0,0,37,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,4,,1,,50,,0,51,1,0,3,4,55,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,5,,3,,96,,0,99,0,0,3,3,102,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2007,6,,3,,120,,0,123,0,0,1,1,124,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2007,7,,6,,117,,0,123,0,0,1,1,124,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2007,8,,2,,114,,0,116,0,0,0,0,116,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2007,9,,6,,92,,0,98,1,0,0,1,99,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2007,10,,2,,56,,0,58,0,0,0,0,58,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,11,,0,,19,,0,19,0,0,0,0,19,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,12,,0,,18,,0,18,0,0,0,0,18,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,13,,0,,9,,0,9,0,0,0,0,9,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,14,,0,,7,,0,7,0,0,0,0,7,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,15,,0,,7,,0,7,1,0,0,1,8,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,16,,0,,9,,0,9,1,1,0,2,11,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,17,,0,,1,,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,18,,0,,4,,0,4,0,0,0,0,4,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,19,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,20,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,21,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,22,,1,,2,,0,3,0,0,0,0,3,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,23,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,24,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,25,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,26,,0,,1,,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,27,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,28,,0,,2,,0,2,0,0,0,0,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,29,,0,,1,,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,30,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,31,,0,,2,,0,2,0,0,0,0,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,32,,1,,4,,0,5,0,0,0,0,5,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,33,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,34,,1,,0,,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,35,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,36,,1,,0,,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,37,,1,,0,,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,38,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,39,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,40,,2,,0,,0,2,1,0,0,1,3,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,41,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,42,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,43,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,44,,5,,0,,0,5,1,0,0,1,6,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,45,,1,,0,,0,1,0,0,1,1,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,46,,1,,0,,0,1,1,0,0,1,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,47,,5,,0,,0,5,0,0,0,0,5,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,48,,10,,0,,0,10,0,0,2,2,12,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,49,,24,,3,,0,27,0,0,0,0,27,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,50,,21,,0,,0,21,0,0,0,0,21,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,51,,54,,2,,,56,1,0,1,2,58,No Activity
United Kingdom of Great Britain and Northern Ireland,2007,52,,41,,1,,,42,0,0,2,2,44,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,1,,59,,1,,0,60,3,0,4,7,67,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2008,2,,95,,1,,0,96,3,0,3,6,102,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2008,3,,61,,3,,0,64,3,0,1,4,68,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,4,,34,,1,,0,35,3,0,1,4,39,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,5,,35,,2,,0,37,1,0,2,3,40,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,6,,30,,0,,0,30,11,0,5,16,46,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,7,,11,,0,,0,11,8,0,10,18,29,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,8,,22,,3,,0,25,8,0,6,14,39,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,9,,3,,1,,,4,3,0,4,7,11,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,10,,18,,2,,0,20,24,0,9,33,53,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,11,,3,,0,,0,3,15,0,3,18,21,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,12,,6,,2,,0,8,22,0,4,26,34,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,13,,3,,2,,,5,11,0,4,15,20,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,14,,0,,1,,0,1,9,0,3,12,13,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,15,,6,,3,,0,9,13,0,1,14,23,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,16,,1,,11,,0,12,12,0,2,14,26,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,17,,1,,0,,0,1,14,0,1,15,16,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,18,,0,,3,,0,3,16,0,0,16,19,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,19,,0,,1,,0,1,6,0,2,8,9,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,20,,1,,1,,0,2,6,0,0,6,8,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,21,,0,,1,,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,22,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,23,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,24,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,25,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,26,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,27,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,28,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,29,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,30,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,31,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,32,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,33,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,34,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,35,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,36,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,37,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,38,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,39,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2008,40,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,41,,2,,2,,0,4,0,0,0,0,4,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,42,,0,,4,,0,4,0,0,0,0,4,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,43,,4,,7,,0,11,0,0,0,0,11,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,44,,3,,12,,0,15,0,0,0,0,15,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,45,,4,,16,,0,20,0,0,0,0,20,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,46,,2,,27,,0,29,0,0,0,0,29,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,47,,2,,21,,0,23,1,3,0,4,27,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,48,,5,,75,,0,80,0,0,1,1,81,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,49,,8,,106,,0,114,0,4,0,4,118,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,50,,5,,192,,0,197,0,4,0,4,201,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,51,,9,,225,,0,234,8,12,0,20,254,No Activity
United Kingdom of Great Britain and Northern Ireland,2008,52,,6,,116,,0,122,0,0,5,5,127,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,1,,3,,103,,0,106,5,4,,9,115,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,2,,6,,76,,0,82,0,8,0,8,90,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,3,,6,,43,,0,52,0,0,0,0,52,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,4,,3,,59,,0,62,1,6,0,7,69,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,5,,7,,60,,0,67,0,5,0,5,72,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,6,,2,,4,,0,6,0,7,0,7,13,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,7,,1,,0,,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,8,,2,,7,,0,9,0,15,0,15,24,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,9,,3,,0,,0,3,0,8,0,8,11,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,10,,1,,1,,0,2,0,1,0,1,3,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,11,,1,,5,,0,6,1,2,0,3,9,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,12,,0,,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,13,,0,,2,,0,2,0,8,0,8,10,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,14,,0,,0,,0,0,0,1,0,1,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,15,,0,,1,,0,1,0,8,0,8,9,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,16,,0,0,1,,0,1,0,3,0,3,4,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,17,,0,0,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,18,,6,0,13,,0,19,0,0,0,0,19,Sporadic
United Kingdom of Great Britain and Northern Ireland,2009,19,,3,0,4,,0,7,0,0,0,0,7,Sporadic
United Kingdom of Great Britain and Northern Ireland,2009,20,,2,1,8,,0,11,0,0,0,0,11,Sporadic
United Kingdom of Great Britain and Northern Ireland,2009,21,,0,58,5,,6,69,0,0,1,1,70,Sporadic
United Kingdom of Great Britain and Northern Ireland,2009,22,,0,20,1,,4,25,0,0,1,1,26,Sporadic
United Kingdom of Great Britain and Northern Ireland,2009,23,,0,29,1,,14,44,0,0,2,2,46,Sporadic
United Kingdom of Great Britain and Northern Ireland,2009,24,,0,24,1,,45,70,0,0,3,3,73,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,25,513,0,57,4,,0,61,,,0,0,61,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,26,812,1,110,4,,0,115,,,0,0,115,Sporadic
United Kingdom of Great Britain and Northern Ireland,2009,27,769,1,143,3,,0,147,,,0,0,147,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,28,409,1,94,4,,0,99,,,0,0,99,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,29,403,0,66,0,,0,66,0,0,0,0,66,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,30,325,0,71,1,,0,72,0,0,0,0,72,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,31,234,0,37,0,,0,37,0,0,0,0,37,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,32,219,0,26,0,,0,26,0,0,0,0,26,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,33,,,16,1,,,17,,,,,17,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,34,,0,51,0,,0,51,0,0,0,0,51,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,35,,0,26,1,,0,27,0,0,1,1,28,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,36,66,0,22,0,,0,22,0,0,0,0,22,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,37,139,0,53,2,,0,55,0,0,0,0,55,No Activity
United Kingdom of Great Britain and Northern Ireland,2009,38,159,0,68,1,,0,69,0,0,0,0,69,Sporadic
United Kingdom of Great Britain and Northern Ireland,2009,39,242,1,70,2,,0,73,0,0,0,0,73,Sporadic
United Kingdom of Great Britain and Northern Ireland,2009,40,359,0,104,2,,0,106,0,0,0,0,106,Sporadic
United Kingdom of Great Britain and Northern Ireland,2009,41,434,0,163,3,,0,166,0,0,0,0,166,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,42,700,0,240,0,,0,240,0,0,0,0,240,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,43,680,0,286,0,,0,286,0,0,0,0,286,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,44,566,0,343,0,,1,344,0,0,0,0,344,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,45,771,0,276,0,,0,276,0,0,1,1,277,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,46,561,0,216,0,,0,216,0,0,0,0,216,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,47,565,0,190,0,,0,190,0,0,0,0,190,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,48,567,0,149,0,,0,149,0,0,0,0,149,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,49,503,0,87,1,0,0,88,0,0,0,0,88,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2009,50,289,0,24,1,0,0,25,0,0,0,0,25,Sporadic
United Kingdom of Great Britain and Northern Ireland,2009,51,460,0,65,0,0,0,65,0,0,0,0,65,Sporadic
United Kingdom of Great Britain and Northern Ireland,2009,52,,0,4,0,,0,4,0,0,0,0,4,Sporadic
United Kingdom of Great Britain and Northern Ireland,2009,53,,0,3,0,,0,3,0,0,0,0,3,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,1,282,0,27,0,0,0,27,0,0,0,0,27,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,2,204,0,18,0,0,0,18,0,0,0,0,18,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,3,228,0,26,0,0,0,26,0,0,1,1,27,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,4,168,0,10,0,0,0,10,0,0,1,1,11,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,5,218,0,17,0,0,0,17,0,0,0,0,17,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,6,187,0,14,0,0,0,14,0,0,3,3,17,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,7,148,0,6,0,0,0,6,0,0,0,0,6,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,8,127,0,4,0,0,0,4,0,0,1,1,5,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,9,120,0,2,0,0,0,2,0,0,1,1,3,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,10,106,0,6,0,0,0,6,0,0,2,2,8,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,11,194,0,9,0,0,0,9,0,0,0,0,9,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,12,70,0,0,0,0,0,0,0,0,2,2,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,13,69,0,0,0,0,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,14,67,0,2,0,0,0,2,0,0,1,1,3,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,15,49,0,0,0,0,0,0,0,0,1,1,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,16,60,0,3,0,0,0,3,0,0,0,0,3,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,17,23,0,0,0,0,0,0,0,0,0,0,0,No Activity
